"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","PRODOTTI1","Attività non finanziarie","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",30854.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",30055.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",30881.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",6581.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",7302.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",6540.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",7180.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",6806.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",7472.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","V","prezzi correnti","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",167.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","V","prezzi correnti","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",167.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",165.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",165.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",144.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",144.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",13820.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","V","prezzi correnti","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",13868.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",13771.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",13785.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q1","T1-2019",13788,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M10","Ott-2019","2019-Q2","T2-2019",13801.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",33975.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",36553.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",34225.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",6926.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",8024.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",5325.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",34832.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",37111.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",35168.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",18747.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",19885.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",19010,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",16355.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",17391.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",16416.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",30404.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",32640.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",27733.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",149,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",139.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N115","risorse biologiche coltivate","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",138.2,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",80137.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",80285.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",80136.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",36613.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",36115.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11K","totale costruzioni ","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",36150.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",18134.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",19651.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",18272.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",15839.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",16903.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",15952.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",30409.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",32641.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",27703,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",6856.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",7838.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",5370.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",78560.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",82959.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11","totale capitale fisso per tipo di attività","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",76065.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",16287.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",17399.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",16414.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",30437.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",32637,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",27826.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",13753.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",13719.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N117","prodotti di proprietà intellettuale","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",13525.4,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",19105.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",18883.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N111","abitazioni","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",18930.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",17097.7,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",16826.5,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N112","fabbricati non residenziali e altre opere","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",16779.6,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",29775.1,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",30414.9,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N11M","impianti e macchinari e armamenti","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",30239.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",6403.8,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",6804.3,,
"IT","Italia","P51G_D_W0_S1","investimenti fissi lordi","N1131","mezzi di trasporto","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",6672.9,,
