"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","CORREZ","Correzione","ETA1","Classe di età","POSIZPROF","Posizione professionale","CARATT_OCC","Carattere occupazione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-08","Ago-2020",17720.604,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-09","Set-2020",17725.727,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-10","Ott-2020",17721.96,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-01","Gen-2020",5257.798,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-02","Feb-2020",5256.648,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-03","Mar-2020",5204.937,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-04","Apr-2020",5158.084,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-05","Mag-2020",5128.523,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-06","Giu-2020",5150.362,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-07","Lug-2020",5080.088,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-08","Ago-2020",5138.701,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-09","Set-2020",5130.225,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-10","Ott-2020",5121.037,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-01","Gen-2020",23248.298,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-02","Feb-2020",23266.576,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-03","Mar-2020",23121.639,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-04","Apr-2020",22816.179,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-05","Mag-2020",22749.064,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-06","Giu-2020",22705.23,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-07","Lug-2020",22752.129,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-08","Ago-2020",22859.305,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-09","Set-2020",22855.952,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-10","Ott-2020",22842.997,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-01","Gen-2020",2840.172,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-02","Feb-2020",2852.185,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-03","Mar-2020",2608.108,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-04","Apr-2020",2362.909,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-05","Mag-2020",2355.518,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-06","Giu-2020",2655.432,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-07","Lug-2020",2676.025,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-08","Ago-2020",2705.763,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-09","Set-2020",2868.166,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-10","Ott-2020",2797.273,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-11","Nov-2020",2687.133,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-01","Gen-2020",2953.689,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-02","Feb-2020",2929.566,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-03","Mar-2020",2788.312,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-04","Apr-2020",2658.355,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-05","Mag-2020",2599.117,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-06","Giu-2020",2614.905,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-07","Lug-2020",2630.584,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-08","Ago-2020",2645.335,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-09","Set-2020",2653.932,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-10","Ott-2020",2637.008,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2021M1G8","08-Gen-2021","2020-11","Nov-2020",2597.324,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-01","Gen-2020",15047.005,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-02","Feb-2020",14964.593,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-03","Mar-2020",15173.093,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-04","Apr-2020",15190.422,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-05","Mag-2020",15196.004,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-06","Giu-2020",14915.081,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-07","Lug-2020",15044.82,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-08","Ago-2020",15092.6,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-09","Set-2020",14965.233,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-10","Ott-2020",14943.576,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-11","Nov-2020",15385.171,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-01","Gen-2020",15031.656,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-02","Feb-2020",15077.223,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-03","Mar-2020",15130.057,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-04","Apr-2020",15003.573,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-05","Mag-2020",15028.618,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-06","Giu-2020",14952.248,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-07","Lug-2020",15064.371,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-08","Ago-2020",15093.223,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-09","Set-2020",15095.973,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-10","Ott-2020",15128.298,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2021M1G8","08-Gen-2021","2020-11","Nov-2020",15201.645,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-01","Gen-2020",17887.177,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-02","Feb-2020",17816.778,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-03","Mar-2020",17781.201,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-04","Apr-2020",17553.331,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-05","Mag-2020",17551.522,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-06","Giu-2020",17570.513,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-07","Lug-2020",17720.844,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-08","Ago-2020",17798.364,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-09","Set-2020",17833.398,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-10","Ott-2020",17740.849,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-11","Nov-2020",18072.304,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-01","Gen-2020",5222.272,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-02","Feb-2020",5322.075,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-03","Mar-2020",5169.834,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-04","Apr-2020",5118.233,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-05","Mag-2020",5227.188,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-06","Giu-2020",5127.782,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-07","Lug-2020",5001.079,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-08","Ago-2020",5239.139,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-09","Set-2020",5032.73,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-10","Ott-2020",5161.147,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-11","Nov-2020",5199.904,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-01","Gen-2020",23109.449,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-02","Feb-2020",23138.853,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-03","Mar-2020",22951.035,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-04","Apr-2020",22671.564,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-05","Mag-2020",22778.71,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-06","Giu-2020",22698.295,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-07","Lug-2020",22721.924,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-08","Ago-2020",23037.502,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-09","Set-2020",22866.128,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-10","Ott-2020",22901.996,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-11","Nov-2020",23272.208,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-01","Gen-2020",17985.345,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-02","Feb-2020",18006.789,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-03","Mar-2020",17918.368,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-04","Apr-2020",17661.928,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-05","Mag-2020",17627.736,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-06","Giu-2020",17567.153,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-07","Lug-2020",17694.955,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-08","Ago-2020",17738.558,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-09","Set-2020",17749.905,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-10","Ott-2020",17765.307,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2021M1G8","08-Gen-2021","2020-11","Nov-2020",17798.969,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-01","Gen-2020",5259.301,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-02","Feb-2020",5257.751,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-03","Mar-2020",5203.421,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-04","Apr-2020",5158.223,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-05","Mag-2020",5133.03,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-06","Giu-2020",5156.23,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-07","Lug-2020",5083.11,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-08","Ago-2020",5140.525,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-09","Set-2020",5146.857,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-10","Ott-2020",5136.289,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2021M1G8","08-Gen-2021","2020-11","Nov-2020",5165.343,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-01","Gen-2020",23244.646,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-02","Feb-2020",23264.54,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-03","Mar-2020",23121.789,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-04","Apr-2020",22820.151,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-05","Mag-2020",22760.766,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-06","Giu-2020",22723.383,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-07","Lug-2020",22778.065,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2021M1G8","08-Gen-2021","2020-08","Ago-2020",22879.083,,
